id,status_group
47297,non functional
47298,non functional
47315,functional
47318,non functional
47319,non functional
47323,non functional
47333,functional
47334,functional
47335,functional
47336,functional needs repair
47337,non functional
47343,functional
47352,functional
47355,functional
47370,functional
47376,functional
47386,non functional
47388,functional needs repair
47392,non functional
47394,functional
47408,functional needs repair
47412,functional needs repair
47414,non functional
47417,functional
47418,functional
47419,non functional
47427,functional
47432,functional
47437,non functional
47440,functional
47447,functional
47451,non functional
47457,functional
47461,functional
47466,functional
47477,non functional
47480,functional needs repair
47488,functional
47491,functional
47495,functional
47496,functional
47498,functional
47503,functional
47505,non functional
47507,functional
47508,functional needs repair
47509,functional
47513,functional
47519,functional
47524,functional needs repair
47528,non functional
47536,functional
47537,functional
47546,functional
47552,functional
47564,non functional
47565,functional
47571,non functional
47572,functional
47581,non functional
47582,non functional
47591,functional
47593,functional
47595,non functional
47597,functional
47603,non functional
47604,functional
47612,functional
47616,functional
47621,functional
47636,functional
47640,functional
47648,functional
47652,functional
47654,functional
47657,non functional
47659,non functional
47663,functional
47664,non functional
47670,non functional
47673,functional
47683,functional
47684,functional
47685,non functional
47688,non functional
47689,functional
47691,non functional
47692,non functional
47694,functional
47696,functional
47700,functional
47702,non functional
47704,functional
47711,non functional
47715,functional
47720,functional
47724,functional
47734,functional
47735,non functional
47737,non functional
47738,functional
47746,functional needs repair
47751,non functional
47754,functional
47758,functional
47760,functional
47768,functional
47769,functional
47775,functional
47777,functional
47778,non functional
47789,non functional
47791,non functional
47798,functional
47808,functional
47812,non functional
47817,non functional
47819,functional
47820,functional
47834,non functional
47835,non functional
47837,non functional
47842,functional
47843,functional
47853,functional
47859,functional
47864,functional
47868,functional
47875,non functional
47882,functional
47887,functional
47893,functional
47895,functional
47897,non functional
47898,functional
47902,functional
47911,functional
47922,functional
47925,non functional
47926,functional
47929,functional
47930,non functional
47931,non functional
47932,non functional
47938,functional
47948,functional
47949,non functional
47954,functional
47955,non functional
47968,functional
47978,functional
47988,non functional
47996,functional
48001,functional
48006,functional
48021,functional
48024,non functional
48029,functional
48035,functional
48037,functional
48046,functional
48047,functional
48052,functional
48053,functional
48063,non functional
48065,non functional
48070,functional
48072,non functional
48074,functional
48077,non functional
48082,non functional
48087,non functional
48093,non functional
48103,non functional
48104,functional
48105,non functional
48106,non functional
48116,non functional
48121,functional
48125,functional needs repair
48131,functional
48134,functional
48140,non functional
48141,non functional
48142,functional needs repair
48152,non functional
48162,non functional
48164,functional
48165,functional
48179,functional
48183,functional
48194,non functional
48199,functional
48203,non functional
48207,functional
48211,functional
48213,non functional
48217,non functional
48230,non functional
48233,functional
48234,functional
48246,non functional
48251,functional
48258,functional
48261,non functional
48268,functional
48270,non functional
48275,functional
48286,non functional
48299,functional
48308,functional
48315,functional
48317,non functional
48319,non functional
48326,functional
48337,functional
48338,functional
48339,functional
48344,functional
48360,functional
48361,functional
48363,functional
48369,non functional
48371,functional
48378,functional
48381,functional
48389,functional
48396,functional
48400,non functional
48412,functional
48415,functional
