"bathrooms","bedrooms","created","description","display_address","latitude","longitude","price","street_address","interest_level","elevator","cats_allowed","hardwood_floors","dogs_allowed","doorman","dishwasher","no_fee","laundry_in_building","fitness_center","pre-war","laundry_in_unit","roof_deck","outdoor_space","dining_room","high_speed_internet","balcony","swimming_pool","new_construction","terrace","exclusive","loft","garden_patio","wheelchair_access","common_outdoor_space"
1.,1,"DateObject[{2016, 4, 3, 3, 30, 43}, ""Instant"", ""Gregorian"", -7.]","NO FEE or One Month Free ! One Bedroom Apartment on East 75th St. in the Upper East Side features a Spacious Living Area, Exposed Brick, Stainless Steel Appliances, Granite Counter Tops, Marble Bathroom, and Spacious Bedroom. <br /><br />Not Exactly what you're looking for ? Call Me Today! I specialize in that Area and can help you find the best of the best apartments.<br /><br /><br /><br /><br /><br />-------------Listing courtesy of Miron Properties. All material herein is intended for information purposes only and has been compiled from sources deemed reliable. Though information is believed to be correct, it is presented subject to errors, omissions, changes or withdrawal without notice.  Miron Properties is a licensed Real Estate Broker.  www.MironProperties.com<p><a  website_redacted","East 75th Street",40.7708,-73.9576,2600,"242 East 75th Street","low",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.,3,"DateObject[{2016, 4, 13, 5, 46, 32}, ""Instant"", ""Gregorian"", -7.]","This is where one of New York?s most exciting places to live also becomes one of New York?s most relaxing places to call home. Custom Italian kitchens with stainless steel appliances reawaken the gourmet chef within, and bathrooms are spacious and modern complete with porcelain tiles and chrome finishes.<br /><br />The moment you set foot inside, you?ll know that you?re some place different. Get ready for effortless convenience.-24-hour doorman-Valet service-Bike storage-Storage lockers-Parking garage space-Washers and dryers in every apartment-Floor-to-ceiling windows-Bamboo plank hardwood floors-Custom Italian kitchens-Built-in Bluetooth speakers-Private balconies in select apartments<br /><br />This MAGNIFICENT property brings a full suite of exceptional amenities, gorgeous views, and vibrant residences to this outstanding neighborhood, creating a lush New York living experience.AMENITIES INCLUDE:-A furnished rooftop terrace with magnificent panoramic views-Fully-equipped gym with Life Fitness and WiFi-2nd floor patio with barbecues and cabanas-Recreation room with Smart TV and WiFiLES is more. A legendary reputation is only the beginning of this renowned neighborhood?cutting edge boutiques, contemporary art galleries, and trendy restaurants alongside traditional shops and generous green spaces. And this is why the city never sleeps?the Lower East Side?s famous nightlife features an endless selection of New York?s best bars, clubs, and restaurants.<br /><br />**THIS OFFER WONT LAST LONG**FOR FURTHER INFORMATION AND VIEWING CONTACT: Jackie Betesh @ kagglemanager@renthop.com**All prices and concessions are based on availability and move in date**LOW FEE UNIT**<p><a  website_redacted","East 2nd Street",40.7207,-73.9801,4495,"310 East 2nd Street","high",1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0
1.,1,"DateObject[{2016, 4, 17, 2, 28, 37}, ""Instant"", ""Gregorian"", -7.]","Beautiful Elegant One Bedroom Apartment in the Heart of the East Village<br /><br />Brand New Modern Kitchen with Stainless Steel Appliances and Dishwasher.<br /><br />Exposed Brick and Recessed Lighting<br /><br />Luxurious Marble Bathroom<br /><br />Washer and Dryer in Unit<br /><br />Call or email Ivo for an exclusive showing of this and many more listings in NYC.<br /><br /><br /><br /><br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted","E 10 Street",40.7283,-73.9826,2895,"279 E 10 Street","medium",0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,1,"DateObject[{2016, 4, 9, 3, 41, 14}, ""Instant"", ""Gregorian"", -7.]","XXl studio with a lot of closet space.Large kitchen, Bright and Sunny.<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><p><a  website_redacted","E 80st St.",40.7729,-73.952,2800,"403 E 80st St.","low",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,3,"DateObject[{2016, 6, 8, 4, 22, 38}, ""Instant"", ""Gregorian"", -7.]","*******GREAT PRICE FOR A FLEX 3 APARTMENT!!!!****** AVAILABLE IMMEDIATELY! NO FEE!!!***** This full service building has modern day allure with sweeping vistas of the Brooklyn Bridge, Seaport, and the Empire State Building!! BEAUTIFULLY REFURBISHED ULTRA LUXURY BUILDING!!!<br /><br />YOU WILL ENJOY COMING HOME TO THIS HUGE LOFT IN ONE OF THE HOTTEST BUILDINGS IN THE AREA! IT FEATURES OVERSIZED WINDOWS, LARGE CLOSETS, LAUNDRY ON EVERY FLOOR, VERY HIGH CEILINGS, PASS THROUGH KITCHEN WITH STAINLESS STEEL APPLIANCES, HARDWOOD FLOORS, AND SUBWAY TILE BATH.<br /><br />IN IMMEDIATE PROXIMITY OF FINE DINING AND SHOPPING, TWO BLOCKS FROM THE FULTON STREET TRANSIT STATION. THE BUILDING BOASTS LAVISH AMENITIES INCLUDING CONCIERGE SERVICE, STATE OF THE ART FITNESS CENTER, VALET, TENANT LOUNGE, ROOF DECK WITH CABANAS, GRILL, AND BREATH-TAKING VIEWS, ON-SITE GOURMET DELI AND PHARMACY, AND LARGE PETS OK!!!<br /><br />CALL THE BOUKLIS GROUP AT 807-471-6457<p><a  website_redacted","Water St.",40.7073,-74.0046,3900,"200 Water St.","medium",1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
1.,2,"DateObject[{2016, 4, 5, 1, 22, 27}, ""Instant"", ""Gregorian"", -7.]","This 2 bedroom apartment is located in Borough Park. The apartment is located in an elevator building with laundry in the apartment. The apartment features a spacious living area, queen and full bedrooms, hardwood floors, an open kitchen with modern appliances and a renovated bathroom with classic moldings and fixtures. Pets and Guarantors are allowed. Lets make this beauty your next home!","Dahill Road",40.6453,-73.9812,2300,"70 Dahill Road","low",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,2,"DateObject[{2016, 4, 7, 3, 50, 13}, ""Instant"", ""Gregorian"", -7.]","This Fully Gut Renovated Huge 1 Bedroom Apartment Can Easily Be Converted Into a 2 Bedroom Featuring an Abundance of Light, High Ceilings, Recessed Lighting, Exposed Brick Walls, Deco Fireplace, Brand New, Full Sized Stainless Steel Appliances Including a Dishwasher, In Unit Washer/Dryer and A Lovely Backyard View! Pets Case by Case. Tenant Pays Utilities.<br /><br />The Building is Located on Bustling Court St Blocks to the G/F Trains as well as an array of Restaurants, Bars and Cafes Reside and Thrive. The Brooklyn Bridge Park on the Waterfront is Minutes Away. Enjoy the Charm and Convenience of Beautiful Carroll Gardens.<br /><br />Call, Text or Email Anastasia For More Information or to Schedule A Viewing. Not Exactly What You?re Looking For? Send Me Your Search Criteria and I?ll Send You Available Options That Meet Your Needs. I?m A Native New Yorker Specializing In Prime Brooklyn Real Estate!<br /><br /><br /><br />-------------Listing courtesy of Miron Properties. All material herein is intended for information purposes only and has been compiled from sources deemed reliable. Though information is believed to be correct, it is presented subject to errors, omissions, changes or withdrawal without notice.  Miron Properties is a licensed Real Estate Broker.  www.MironProperties.com<p><a  website_redacted","Court Street",40.6775,-73.998,3195,"453 Court Street","medium",0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,0,"DateObject[{2016, 4, 19, 3, 41, 51}, ""Instant"", ""Gregorian"", -7.]","NO FEE! PRICE IS NET EFFECTIVE OF 1 MONTH FREE. BASE RENT IS $2500.This is a Large Studio in an Elevator Building with a Laundry Room in the building!This is a renovated apartment featuring Ebony Hardwood floors, Central Air and Sun-filled Living Spaces.<br /><br />To view contact Keith Williams. Licensed Real Estate Salesperson. Anchor Associates. Cell 483-278-8151. Email kagglemanager@renthop.com<br /><br /><br /><br /><p><a  website_redacted","E 55th St.",40.7571,-73.9647,2292,"342 E 55th St.","low",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.,2,"DateObject[{2016, 4, 21, 5, 58, 3}, ""Instant"", ""Gregorian"", -7.]","<p><a  website_redacted","W 143 Street",40.8255,-73.9528,3425,"620 W 143 Street","low",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,2,"DateObject[{2016, 4, 4, 16, 2, 19}, ""Instant"", ""Gregorian"", -7.]","A perfect solution for share!
Enjoy brilliant location and comfort on a tree-lined street at the heart of East Village. Less than 5 minutes walk to subway and a just a jiffy from all the special cafes and eateries that made the vibe in the Village so remarkable.
This Winged 2-bedroom home features:
- Queen-size and Full -size bedrooms with closets
- Renovated kitchen with stainless steel appliances, including a dishwasher
- Tiled bathroom with a shower tub
To view this or any other apartment in the City, contact Dylan at Six-Four-Six-Two-Four-Seven-Three-Five-Eight-Five or kagglemanager@renthop.com","324 East 13th Street",40.731,-73.9845,2595,"324 East 13th Street","high",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,2,"DateObject[{2016, 4, 2, 3, 10, 35}, ""Instant"", ""Gregorian"", -7.]","- HAS AN AMAZING RENOVATED MARBLE BATHROOM- DISHWASHER- STAINLESS STEEL KITCHEN APPLIANCES- LOTS OF NATURAL LIGHTING- GREAT CLOSET SPACE- EAT IN KITCHEN- AIR CONDITIONING IN UNIT- UNIQUE BRICK WALL GIVES A GREAT ACCENT TO THE ENTERTAINMENT AREA- HARDWOOD FLOORS- FOR EXCLUSIVE SHOWING PLEASE CALL/TEXT ALDO AT (063-316-9319 OR EMAIL AT kagglemanager@renthop.com<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted","E 73 Street",40.7681,-73.9539,2450,"427 E 73 Street","low",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.,1,"DateObject[{2016, 4, 14, 5, 51, 12}, ""Instant"", ""Gregorian"", -7.]","Lovely duplex apartment has two bathrooms and an outdoor space! This apartment is available for a 16 month lease<br /><br />This duplex one bedroom apartment has two full bathrooms. It also features a kitchen with a full-size refrigerator, a large bedroom, great closet space, A/C in each room and a small private patio. <br /><br />Call Charles Munroe for exclsive showing at 802-846-8089 or email<br /><br />kagglemanager@renthop.com<p><a  website_redacted","Second Avenue",40.7826,-73.9478,2495,"1812 Second Avenue","low",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.,2,"DateObject[{2016, 4, 13, 2, 21, 45}, ""Instant"", ""Gregorian"", -7.]","Featuring a 1.5 bedroom corner apartment in Boerum Hill with 7 windows and 3 exposures letting in tons of natural sunlight. North, South and East exposure. <BR> Recently renovated with hardwood floors, new appliances, dishwasher and washer dryer in unit. <BR>There are 2 decorative fireplaces. Pets are welcomed. Heat and hot water is included.<BR><BR>Just two blocks from the Bergen St Smith Street F and G subway station. A block from busy Smith Street and Court Street Restaurant row. Near Atlantic Ave shops and Downtown Brooklyn subway lines. Contact me now for more info.<br><p><img src= """" website_redacted width=""""1"""" height=""""1"""" /><ul><li><a target=_blank href= website_redacted Jack Chiu for more information</a> </li><li><a target=_blank href= website_redacted Lina Chen for more information</a> </li><li><a target=_blank href= website_redacted full listing information on elliman.com</a> </li></ul></p>","Dean Street",40.6865,-73.988,3500,"134 Dean Street","medium",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,3,"DateObject[{2016, 4, 10, 3, 51, 42}, ""Instant"", ""Gregorian"", -7.]","** HUGE 3bed*** 24HR DM** UES ** AMAZING LOCATION**AMAZING DEAL CONVERTED 3 BEDROOM.the unit is in a luxury building with 24 hour door man.the unit is huge with a large living area this unit will not last<br /><br />the apartment is a short walk to the 6 train. this is an amazing deal for a 3  bedroom on the upper east side.YOU WILL NOT WANT TO MISS SEEING THIS UNIT AND EVERYTHING THE UPPER EAST SIDE HAS TO OFFER.<br /><br />24 Hour ConciergeParking Garage (additional cost)Laundry RoomBike RoomCommunity Room Package RoomLOW FEE<br /><br />For a private viewing or questions feel free to call, text or email Andre Savocchi:(718) kagglemanager@renthop.com WHAT YOU ARE LOOKING FOR? FEEL FREE TO CALL OR EMAIL WITH ANY QUESTIONS OR SPECIAL REQUESTS. I'LL BE MORE THAN HAPPY TO FURTHER ASSIST YOU IN YOUR SEARCH.<p><a  website_redacted","2nd Avenue",40.7813,-73.9494,3700,"1751 2nd Avenue","low",1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.,2,"DateObject[{2016, 4, 7, 2, 49, 36}, ""Instant"", ""Gregorian"", -7.]","**Gorgeous Two Bedroom, Great location!!**The perfect place to call home! Fantastic location. Contact me for total market coverage through our real-time database. I have access to nearly every available apartments in Manhattan. For immediate access to this and other similar apartments, feel free to reach me anytime.<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted","E 91 Street",40.7805,-73.9487,2700,"312 E 91 Street","low",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,1,"DateObject[{2016, 4, 6, 6, 7, 8}, ""Instant"", ""Gregorian"", -7.]","","Water Street",40.7073,-74.0046,3900,"200 Water Street","low",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,2,"DateObject[{2016, 4, 27, 3, 53, 37}, ""Instant"", ""Gregorian"", -7.]","","East 20th Street",40.7329,-73.9751,4265,"628 East 20th Street","low",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,3,"DateObject[{2016, 4, 14, 3, 4, 58}, ""Instant"", ""Gregorian"", -7.]","This is a Brand New, Gut Renovated 3 Bedroom Duplex w/ Washer & Dryer and a Large Private Roof Deck featuring:Ebony Hardwood FloorsRecessed LightingCarrara Marble Counter-topsBrand New Stainless Steel AppliancesEspresso cabinetsCrown and Baseboard MoldingsLuxury Bathroom w/ intricate mosaic tile-workThis apartment features an in-unit Premium Bosch Washer & Dryer!<br /><br />PRIME location, near all subways. Meatpacking district, NYU, PARSONS, FIT. Night life is INCREDIBLE, places to eat are endless, shopping is never dull and youll live in the GREATEST CITY IN THE WORLD! ~PRIVATE ROOF DECK~!!!!<br /><br />This unit is a NO FEE unit and comes with 1 month free. Gross rent is 6500<br /><br />Call email or Text Logan for more information regarding this unit and to schedule a viewing today!! Call/text  NOW or email<br /><br />-------------Listing courtesy of Miron Properties. All material herein is intended for information purposes only and has been compiled from sources deemed reliable. Though information is believed to be correct, it is presented subject to errors, omissions, changes or withdrawal without notice.  Miron Properties is a licensed Real Estate Broker.  www.MironProperties.com<p><a  website_redacted","W 19th St",40.7448,-74.0052,6500,"446 W 19th St","low",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,2,"DateObject[{2016, 4, 28, 1, 27, 54}, ""Instant"", ""Gregorian"", -7.]","HOT DEAL!!!! E 82nd Street & OFF Third Avenue!!! Equal Queen size true two bedroom, Spacious living room, separate windowed brand new kitchen, exposed brick walls, windowed full bathroom. 24 Hour Live-In Super. ONLY 5min away from express trains 4.5.6 & buses! Laundromat in the same building!Please contact Fatma.","East 82nd Street",40.7758,-73.9553,2650,"214 East 82nd Street","medium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,0,"DateObject[{2016, 6, 1, 2, 11, 20}, ""Instant"", ""Gregorian"", -7.]","Spacious studio with northern views.  Features an open kitchen with breakfast bar and ample closet space.<br><p><img src= """" website_redacted width=""""1"""" height=""""1"""" /><ul><li><a target=_blank href= website_redacted Or-Eli Kashi for more information</a> </li><li><a target=_blank href= website_redacted full listing information on elliman.com</a> </li></ul></p>","East 31st Street",40.7444,-73.9806,2790,"151 East 31st Street","low",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,1,"DateObject[{2016, 4, 11, 9, 19, 12}, ""Instant"", ""Gregorian"", -7.]","I am looking for 1 person to sublet my room in a 2BR apartment in Manhattan from May 1st- August 31st. 

Our apartment is located between Lincoln Center and the Hudson river (with running and bike trails!) on the Upper West Side.

The apartment will be partially furnished (futon, TV stand, kitchen shelving…), but the bedroom will need own furniture.

The apartment is a 2 bedroom space with 1 bathroom, a kitchen and a common area. The building has its own laundry, doorman, gym, and enclosed courtyard. The 1 train is only a block away.

The bedroom fits a double sized bed, a small dresser, nightstand, bookshelf, and a clothing rack.
FEMALES ONLY PLEASE! Sorry guys.","247 W. 63rd Street",40.7739,-73.9877,1450,"247 W. 63rd Street","high",1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
